time_s,timestamp,rss_mb,vms_mb,cpu_percent,disk_read_mb,disk_write_mb,disk_read_rate_mb_s,disk_write_rate_mb_s
81.855,2026-06-25T23:34:00.842070,24058.461,52649.828,0.836,187.379,11902.799,0.019,0.0
81.906,2026-06-25T23:34:00.893043,24058.5,52649.828,0.816,187.38,11902.799,0.019,0.0
81.957,2026-06-25T23:34:00.943998,24060.867,52649.828,0.755,187.381,11902.799,0.019,0.0
82.008,2026-06-25T23:34:00.994988,24062.746,52649.828,0.758,187.382,11902.799,0.019,0.0
82.059,2026-06-25T23:34:01.045962,24062.789,52649.828,0.76,187.383,11902.799,0.019,0.0
82.11,2026-06-25T23:34:01.096962,24062.809,52649.828,0.762,187.384,11902.799,0.019,0.0
82.161,2026-06-25T23:34:01.147910,24062.898,52649.828,0.809,187.385,11902.799,0.019,0.0
82.212,2026-06-25T23:34:01.198899,24062.906,52649.828,0.796,187.386,11902.799,0.019,0.0
82.263,2026-06-25T23:34:01.249878,24062.996,52649.828,0.787,187.387,11902.799,0.019,0.0
82.314,2026-06-25T23:34:01.300883,24063.09,52649.828,0.781,187.388,11902.799,0.019,0.0
82.365,2026-06-25T23:34:01.351873,24063.129,52649.828,0.776,187.389,11902.799,0.019,0.0
82.416,2026-06-25T23:34:01.402864,24063.203,52649.828,0.819,187.39,11902.799,0.019,0.0
82.467,2026-06-25T23:34:01.453839,24063.25,52649.828,0.803,187.39,11902.799,0.019,0.0
82.518,2026-06-25T23:34:01.504842,24063.293,52649.828,0.792,187.391,11902.799,0.019,0.0
82.569,2026-06-25T23:34:01.555817,24063.387,52649.828,0.784,187.392,11902.799,0.019,0.0
82.62,2026-06-25T23:34:01.606797,24064.621,52649.828,0.779,187.393,11902.799,0.019,0.0
82.671,2026-06-25T23:34:01.657761,24065.785,52649.828,0.775,187.394,11902.799,0.019,0.0
82.722,2026-06-25T23:34:01.708725,24065.867,52649.828,0.819,187.395,11902.799,0.019,0.0
82.773,2026-06-25T23:34:01.759696,24065.945,52649.828,0.803,187.396,11902.799,0.019,0.0
82.824,2026-06-25T23:34:01.810704,24065.996,52649.828,0.792,187.397,11902.799,0.019,0.0
82.875,2026-06-25T23:34:01.861677,24066.074,52649.828,0.784,187.398,11902.799,0.019,0.0
82.926,2026-06-25T23:34:01.912666,24066.168,52649.828,0.779,187.399,11902.799,0.019,0.0
82.977,2026-06-25T23:34:01.963627,24066.234,52649.828,0.775,187.4,11902.799,0.019,0.0
83.028,2026-06-25T23:34:02.014653,24066.316,52649.828,0.772,187.401,11902.799,0.019,0.0
83.079,2026-06-25T23:34:02.065629,24066.395,52649.828,0.77,187.402,11902.799,0.019,0.0
83.13,2026-06-25T23:34:02.116602,24066.48,52649.828,0.815,187.403,11902.799,0.019,0.0
83.181,2026-06-25T23:34:02.167575,24066.535,52649.828,0.801,187.404,11902.799,0.019,0.0
83.232,2026-06-25T23:34:02.218571,24066.621,52649.828,0.79,187.405,11902.799,0.019,0.0
83.283,2026-06-25T23:34:02.269575,24066.688,52649.828,0.829,187.406,11902.799,0.019,0.0
83.334,2026-06-25T23:34:02.320577,24066.707,52649.828,0.856,187.407,11902.799,0.019,0.0
83.385,2026-06-25T23:34:02.371560,24066.773,52649.828,0.875,187.408,11902.799,0.019,0.0
83.436,2026-06-25T23:34:02.422568,24066.863,52649.828,0.842,187.409,11902.799,0.019,0.0
83.487,2026-06-25T23:34:02.473554,24066.926,52649.828,0.819,187.41,11902.799,0.019,0.0
83.538,2026-06-25T23:34:02.524567,24066.996,52649.828,0.803,187.411,11902.799,0.019,0.0
83.589,2026-06-25T23:34:02.575535,24067.09,52649.828,0.792,187.412,11902.799,0.019,0.0
83.64,2026-06-25T23:34:02.626473,24067.141,52649.828,0.785,187.413,11902.799,0.019,0.0
83.69,2026-06-25T23:34:02.677393,24067.227,52649.828,0.779,187.414,11902.799,0.019,0.0
83.741,2026-06-25T23:34:02.728364,24067.844,52649.828,0.775,187.415,11902.799,0.019,0.0
83.792,2026-06-25T23:34:02.779336,24069.43,52649.828,0.773,187.416,11902.799,0.019,0.0
83.843,2026-06-25T23:34:02.830282,24069.488,52649.828,0.771,187.417,11902.799,0.019,0.0
83.894,2026-06-25T23:34:02.881230,24069.598,52649.828,0.816,187.418,11902.799,0.019,0.0
83.945,2026-06-25T23:34:02.932222,24069.664,52649.828,0.847,187.419,11902.799,0.019,0.0
83.996,2026-06-25T23:34:02.983197,24069.711,52649.828,0.823,187.42,11902.799,0.019,0.0
84.047,2026-06-25T23:34:03.034187,24069.812,52649.828,0.806,187.421,11902.799,0.019,0.0
84.098,2026-06-25T23:34:03.085128,24069.891,52649.828,0.794,187.422,11902.799,0.019,0.0
84.149,2026-06-25T23:34:03.136075,24069.918,52649.828,0.786,187.423,11902.799,0.019,0.0
84.2,2026-06-25T23:34:03.187077,24070.027,52649.828,0.78,187.424,11902.799,0.019,0.0
84.251,2026-06-25T23:34:03.238056,24070.082,52649.828,0.776,187.424,11902.799,0.019,0.0
84.302,2026-06-25T23:34:03.289042,24070.145,52649.828,0.773,187.425,11902.799,0.019,0.0
84.353,2026-06-25T23:34:03.340016,24070.215,52649.828,0.771,187.426,11902.799,0.019,0.0
84.404,2026-06-25T23:34:03.391003,24070.305,52649.828,0.769,187.427,11902.799,0.019,0.0
84.455,2026-06-25T23:34:03.441996,24070.391,52649.828,0.768,187.428,11902.799,0.019,0.0
84.506,2026-06-25T23:34:03.492981,24070.422,52649.828,0.768,187.429,11902.799,0.019,0.0
84.557,2026-06-25T23:34:03.543951,24070.523,52649.828,0.813,187.43,11902.799,0.019,0.0
84.608,2026-06-25T23:34:03.594943,24091.469,52809.828,0.799,187.431,11902.799,0.019,0.0
84.659,2026-06-25T23:34:03.645919,24093.695,52809.828,0.789,187.432,11902.799,0.019,0.0
84.71,2026-06-25T23:34:03.696928,24093.828,52809.828,0.828,187.433,11902.799,0.019,0.0
84.761,2026-06-25T23:34:03.747895,24093.918,52809.828,0.81,187.434,11902.799,0.019,0.0
84.812,2026-06-25T23:34:03.798889,24093.992,52809.828,0.797,187.435,11902.799,0.019,0.0
84.937,2026-06-25T23:34:03.923680,24047.473,52809.828,0.916,187.776,11902.799,2.74,0.0
84.987,2026-06-25T23:34:03.974089,24047.578,52809.828,0.872,187.777,11902.799,0.019,0.0
85.038,2026-06-25T23:34:04.024691,24047.633,52809.828,0.843,187.778,11902.799,0.019,0.0
85.088,2026-06-25T23:34:04.075278,24047.691,52809.828,0.821,187.779,11902.799,0.019,0.0
85.139,2026-06-25T23:34:04.125987,24047.719,52809.828,0.852,187.78,11902.799,0.019,0.0
85.19,2026-06-25T23:34:04.176868,24047.734,52809.828,0.826,187.781,11902.799,0.019,0.0
85.241,2026-06-25T23:34:04.227829,24047.98,52809.828,0.808,187.782,11902.799,0.019,0.0
85.292,2026-06-25T23:34:04.278838,24047.992,52809.828,0.796,187.783,11902.799,0.019,0.0
85.343,2026-06-25T23:34:04.329797,24048.074,52809.828,0.833,187.784,11902.799,0.019,0.0
85.394,2026-06-25T23:34:04.380784,24048.074,52809.828,0.813,187.785,11902.799,0.019,0.0
85.445,2026-06-25T23:34:04.431750,24048.074,52809.828,0.799,187.786,11902.799,0.019,0.0
85.496,2026-06-25T23:34:04.482742,24048.074,52809.828,0.789,187.786,11902.799,0.019,0.0
85.547,2026-06-25T23:34:04.533730,24048.078,52809.828,0.782,187.787,11902.799,0.019,0.0
85.598,2026-06-25T23:34:04.584723,24048.078,52809.828,0.823,187.788,11902.799,0.019,0.0
85.649,2026-06-25T23:34:04.635692,24048.078,52809.828,0.852,187.789,11902.799,0.019,0.0
85.7,2026-06-25T23:34:04.686663,24048.09,52809.828,0.827,187.79,11902.799,0.019,0.0
85.751,2026-06-25T23:34:04.737616,24048.109,52809.828,0.809,187.791,11902.799,0.019,0.0
85.802,2026-06-25T23:34:04.788611,24048.125,52809.828,0.796,187.792,11902.799,0.019,0.0
85.853,2026-06-25T23:34:04.839583,24048.145,52809.828,0.787,187.793,11902.799,0.019,0.0
85.904,2026-06-25T23:34:04.890574,24048.164,52809.828,0.781,187.794,11902.799,0.019,0.0
85.955,2026-06-25T23:34:04.941555,24048.168,52809.828,0.776,187.795,11902.799,0.019,0.0
86.006,2026-06-25T23:34:04.992511,24048.172,52809.828,0.774,187.796,11902.799,0.019,0.0
86.057,2026-06-25T23:34:05.043473,24048.172,52809.828,0.771,187.797,11902.799,0.019,0.0
86.108,2026-06-25T23:34:05.094472,24048.172,52809.828,0.77,187.798,11902.799,0.019,0.0
86.159,2026-06-25T23:34:05.145421,24048.176,52809.828,0.769,187.799,11902.799,0.019,0.0
86.209,2026-06-25T23:34:05.196408,24048.176,52809.828,0.814,187.8,11902.799,0.019,0.0
86.26,2026-06-25T23:34:05.247395,24048.188,52809.828,0.846,187.801,11902.799,0.019,0.0
86.311,2026-06-25T23:34:05.298382,24048.199,52809.828,0.822,187.802,11902.799,0.019,0.0
86.362,2026-06-25T23:34:05.349347,24048.199,52809.828,0.805,187.803,11902.799,0.019,0.0
86.413,2026-06-25T23:34:05.400292,24048.199,52809.828,0.793,187.804,11902.799,0.019,0.0
86.464,2026-06-25T23:34:05.451242,24047.547,52809.828,0.785,187.805,11902.799,0.019,0.0
86.515,2026-06-25T23:34:05.502204,24047.547,52809.828,0.78,187.806,11902.799,0.019,0.0
86.566,2026-06-25T23:34:05.553197,24047.547,52809.828,0.775,187.807,11902.799,0.019,0.0
86.617,2026-06-25T23:34:05.604162,24048.902,52809.828,0.773,187.808,11902.799,0.019,0.0
86.668,2026-06-25T23:34:05.655095,24051.148,52809.828,0.771,187.809,11902.799,0.019,0.0
86.719,2026-06-25T23:34:05.706085,24053.773,52809.828,0.816,187.81,11902.799,0.019,0.0
86.77,2026-06-25T23:34:05.757025,24056.434,52809.828,0.755,187.811,11902.799,0.019,0.0
86.821,2026-06-25T23:34:05.807979,24065.516,52809.828,0.804,187.812,11902.799,0.019,0.0
86.872,2026-06-25T23:34:05.858946,24065.586,52809.828,0.793,187.813,11902.799,0.019,0.0
86.923,2026-06-25T23:34:05.909932,24065.586,52809.828,0.831,187.814,11902.799,0.019,0.0
86.974,2026-06-25T23:34:05.960926,24065.605,52809.828,0.811,187.815,11902.799,0.019,0.0
87.025,2026-06-25T23:34:06.011894,24065.609,52809.828,0.798,187.816,11902.799,0.019,0.0
87.076,2026-06-25T23:34:06.062835,24065.609,52809.828,0.835,187.817,11902.799,0.019,0.0
87.127,2026-06-25T23:34:06.113825,24065.684,52809.828,0.814,187.818,11902.799,0.019,0.0
87.178,2026-06-25T23:34:06.164795,24065.703,52809.828,0.8,187.819,11902.799,0.019,0.0
87.229,2026-06-25T23:34:06.215791,24066.945,52809.828,0.79,187.82,11902.799,0.019,0.0
87.28,2026-06-25T23:34:06.266756,24066.898,52809.828,0.783,187.82,11902.799,0.019,0.0
87.331,2026-06-25T23:34:06.317728,24066.914,52809.828,0.778,187.821,11902.799,0.019,0.0
87.382,2026-06-25T23:34:06.368706,24066.973,52809.828,0.774,187.822,11902.799,0.019,0.0
87.433,2026-06-25T23:34:06.419694,24067.129,52809.828,0.818,187.823,11902.799,0.019,0.0
87.484,2026-06-25T23:34:06.470661,24067.195,52809.828,0.802,187.824,11902.799,0.019,0.0
87.535,2026-06-25T23:34:06.521660,24067.25,52809.828,0.791,187.825,11902.799,0.019,0.0
87.586,2026-06-25T23:34:06.572612,24067.309,52809.828,0.784,187.826,11902.799,0.019,0.0
87.637,2026-06-25T23:34:06.623625,24067.371,52809.828,0.779,187.827,11902.799,0.019,0.0
87.688,2026-06-25T23:34:06.674584,24067.418,52809.828,0.821,187.828,11902.799,0.019,0.0
87.739,2026-06-25T23:34:06.725546,24067.473,52809.828,0.805,187.829,11902.799,0.019,0.0
87.79,2026-06-25T23:34:06.776492,24067.492,52809.828,0.793,187.83,11902.799,0.019,0.0
87.841,2026-06-25T23:34:06.827536,24069.48,52809.828,0.785,187.831,11902.799,0.019,0.0
87.892,2026-06-25T23:34:06.878522,24071.566,52809.828,0.779,187.832,11902.799,0.019,0.0
87.943,2026-06-25T23:34:06.929519,24071.699,52809.828,0.775,187.833,11902.799,0.019,0.0
87.994,2026-06-25T23:34:06.980493,24071.805,52809.828,0.773,187.834,11902.799,0.019,0.0
88.045,2026-06-25T23:34:07.031488,24071.906,52809.828,0.817,187.835,11902.799,0.019,0.0
88.096,2026-06-25T23:34:07.082461,24076.016,52809.828,0.802,187.836,11902.799,0.019,0.0
88.147,2026-06-25T23:34:07.133467,24076.125,52809.828,0.791,187.837,11902.799,0.019,0.0
88.198,2026-06-25T23:34:07.184422,24076.234,52809.828,0.784,187.838,11902.799,0.019,0.0
88.248,2026-06-25T23:34:07.235410,24076.832,52809.828,0.778,187.839,11902.799,0.019,0.0
88.299,2026-06-25T23:34:07.286387,24077.961,52809.828,0.821,187.84,11902.799,0.019,0.0
88.35,2026-06-25T23:34:07.337385,24078.602,52809.828,0.804,187.841,11902.799,0.019,0.0
88.401,2026-06-25T23:34:07.388377,24080.805,52809.828,0.793,187.842,11902.799,0.019,0.0
88.452,2026-06-25T23:34:07.439341,24082.043,52809.828,0.831,187.843,11902.799,0.019,0.0
88.503,2026-06-25T23:34:07.490204,24082.289,52809.828,0.813,187.844,11902.799,0.019,0.0
88.554,2026-06-25T23:34:07.541012,24082.504,52809.828,0.799,187.845,11902.799,0.019,0.0
88.605,2026-06-25T23:34:07.591936,24082.809,52809.828,0.835,187.846,11902.799,0.019,0.0
88.656,2026-06-25T23:34:07.642889,24083.484,52809.828,0.815,187.847,11902.799,0.019,0.0
88.707,2026-06-25T23:34:07.693793,24086.344,52809.828,0.8,187.848,11902.799,0.019,0.0
88.758,2026-06-25T23:34:07.744723,24086.344,52809.828,0.79,187.849,11902.799,0.019,0.0
88.809,2026-06-25T23:34:07.795639,24086.344,52809.828,0.783,187.85,11902.799,0.019,0.0
88.86,2026-06-25T23:34:07.846584,24046.266,52809.828,0.779,187.851,11902.799,0.019,0.0
88.911,2026-06-25T23:34:07.897500,24038.215,52809.828,0.775,187.852,11902.799,0.019,0.0
88.962,2026-06-25T23:34:07.948428,24001.129,52809.828,0.727,187.853,11902.799,0.019,0.0
89.012,2026-06-25T23:34:07.999332,23911.055,52809.828,0.739,187.854,11902.832,0.02,0.632
89.063,2026-06-25T23:34:08.050228,23911.055,52809.828,0.517,187.855,11902.832,0.019,0.0
89.114,2026-06-25T23:34:08.101126,23911.055,52809.828,0.362,187.856,11902.832,0.019,0.0
89.165,2026-06-25T23:34:08.152096,23911.055,52809.828,0.299,187.856,11902.832,0.019,0.0
89.216,2026-06-25T23:34:08.203048,23911.055,52809.828,0.21,187.857,11902.832,0.019,0.0
89.267,2026-06-25T23:34:08.254018,23911.055,52809.828,0.147,187.869,11902.916,0.235,1.651
89.318,2026-06-25T23:34:08.304998,23864.891,52809.828,0.379,187.87,11902.916,0.019,0.0
89.369,2026-06-25T23:34:08.355965,23857.402,52809.828,0.495,187.871,11902.916,0.019,0.0
89.42,2026-06-25T23:34:08.406894,23856.457,52809.828,0.577,187.872,11902.916,0.019,0.0
89.471,2026-06-25T23:34:08.457863,23856.457,52809.828,0.68,187.873,11902.916,0.019,0.0
89.522,2026-06-25T23:34:08.508825,23852.363,52809.828,0.705,187.874,11902.916,0.019,0.0
89.573,2026-06-25T23:34:08.559824,23852.488,52809.828,0.77,187.875,11902.916,0.019,0.0
89.624,2026-06-25T23:34:08.610768,23851.211,52809.828,0.769,187.876,11902.916,0.019,0.0
89.675,2026-06-25T23:34:08.661738,23851.199,52809.828,0.768,187.877,11902.916,0.019,0.0
89.726,2026-06-25T23:34:08.712693,23851.207,52809.828,0.768,187.878,11902.916,0.019,0.0
89.777,2026-06-25T23:34:08.763658,23849.105,52809.828,0.767,187.879,11902.916,0.019,0.0
89.828,2026-06-25T23:34:08.814631,23849.105,52809.828,0.767,187.88,11902.916,0.019,0.0
89.947,2026-06-25T23:34:08.934377,23845.863,52809.828,0.89,188.221,11902.916,2.853,0.0
89.998,2026-06-25T23:34:08.984807,23844.75,52809.828,0.855,188.222,11902.916,0.019,0.0
90.048,2026-06-25T23:34:09.035391,23844.754,52809.828,0.83,188.223,11902.916,0.019,0.0
90.099,2026-06-25T23:34:09.085945,23842.086,52809.828,0.812,188.224,11902.916,0.019,0.0
90.15,2026-06-25T23:34:09.136705,23841.043,52809.828,0.846,188.225,11902.916,0.019,0.0
90.201,2026-06-25T23:34:09.187456,23839.547,52809.828,0.822,188.225,11902.916,0.019,0.0
90.252,2026-06-25T23:34:09.238439,23838.727,52809.828,0.806,188.226,11902.916,0.019,0.0
90.302,2026-06-25T23:34:09.289396,23838.727,52809.828,0.794,188.227,11902.916,0.019,0.0
90.353,2026-06-25T23:34:09.340378,23837.465,52809.828,0.785,188.228,11902.916,0.019,0.0
90.404,2026-06-25T23:34:09.391342,23836.305,52809.828,0.78,188.229,11902.916,0.019,0.0
90.455,2026-06-25T23:34:09.442284,23836.305,52809.828,0.776,188.23,11902.916,0.019,0.0
90.506,2026-06-25T23:34:09.493222,23836.012,52809.828,0.773,188.231,11902.916,0.019,0.0
90.557,2026-06-25T23:34:09.544209,23834.488,52809.828,0.817,188.232,11902.916,0.019,0.0
90.608,2026-06-25T23:34:09.595116,23830.805,52809.828,0.802,188.233,11902.916,0.019,0.0
90.659,2026-06-25T23:34:09.646091,23828.168,52809.828,0.791,188.234,11902.916,0.019,0.0
90.71,2026-06-25T23:34:09.697064,23828.168,52809.828,0.784,188.235,11902.916,0.019,0.0
90.761,2026-06-25T23:34:09.748009,23828.168,52809.828,0.825,188.236,11902.916,0.019,0.0
90.812,2026-06-25T23:34:09.798987,23827.934,52809.828,0.853,188.237,11902.916,0.019,0.0
