time_s,timestamp,rss_mb,vms_mb,cpu_percent,disk_read_mb,disk_write_mb,disk_read_rate_mb_s,disk_write_rate_mb_s
5.456,2026-06-26T00:36:35.667073,14004.34,40879.707,8.221,180.534,0.017,3.542,0.0
5.506,2026-06-26T00:36:35.717478,13994.062,40864.848,18.552,180.535,0.017,0.01,0.0
5.601,2026-06-26T00:36:35.812487,14018.27,40890.141,27.984,180.859,0.017,3.422,0.0
5.652,2026-06-26T00:36:35.862867,14087.656,40958.441,27.904,180.86,0.017,0.01,0.0
5.741,2026-06-26T00:36:35.951953,14087.656,40958.441,19.849,181.184,0.017,3.649,0.0
5.791,2026-06-26T00:36:36.002316,14087.656,40958.441,14.126,181.184,0.017,0.01,0.0
5.88,2026-06-26T00:36:36.091215,14087.656,40958.441,10.231,181.509,0.017,3.656,0.0
5.93,2026-06-26T00:36:36.141574,14087.656,40958.441,7.394,181.509,0.017,0.01,0.0
6.031,2026-06-26T00:36:36.242226,14065.789,40936.574,10.606,181.834,0.017,3.228,0.0
6.126,2026-06-26T00:36:36.336993,14102.266,40976.656,22.511,182.158,0.017,3.424,0.0
6.176,2026-06-26T00:36:36.387353,14105.762,40976.656,30.442,182.159,0.017,0.01,0.0
6.265,2026-06-26T00:36:36.476282,14174.176,41044.961,23.921,182.483,0.017,3.655,0.0
6.315,2026-06-26T00:36:36.526629,14174.176,41044.961,16.977,182.484,0.017,0.01,0.0
6.404,2026-06-26T00:36:36.615554,14174.176,41044.961,12.227,182.808,0.017,3.656,0.0
6.455,2026-06-26T00:36:36.665892,14174.176,41044.961,8.791,182.809,0.017,0.01,0.0
6.544,2026-06-26T00:36:36.754837,14174.176,41044.961,6.497,183.133,0.017,3.654,0.0
6.594,2026-06-26T00:36:36.805176,14162.168,41032.953,16.066,183.134,0.017,0.01,0.0
6.689,2026-06-26T00:36:36.899929,14191.734,41064.82,25.634,183.458,0.017,3.431,0.0
6.739,2026-06-26T00:36:36.950273,14262.336,41133.121,32.082,183.459,0.017,0.01,0.0
6.828,2026-06-26T00:36:37.039184,14262.336,41133.121,22.8,183.783,0.017,3.654,0.0
6.878,2026-06-26T00:36:37.089536,14262.336,41133.121,16.192,183.784,0.017,0.01,0.0
6.968,2026-06-26T00:36:37.178976,14262.336,41133.121,11.649,184.108,0.017,3.634,0.0
7.018,2026-06-26T00:36:37.229333,14262.336,41133.121,8.433,184.109,0.017,0.01,0.0
7.11,2026-06-26T00:36:37.321388,14262.336,41133.121,7.534,184.433,0.017,3.53,0.0
7.161,2026-06-26T00:36:37.371753,14261.84,41132.621,19.107,184.434,0.017,0.01,0.0
7.256,2026-06-26T00:36:37.467353,14278.074,41149.695,28.474,184.758,0.017,3.402,0.0
7.307,2026-06-26T00:36:37.517720,14364.289,41235.07,28.898,184.759,0.017,0.01,0.0
7.396,2026-06-26T00:36:37.606971,14364.289,41235.07,20.544,185.083,0.017,3.642,0.0
7.446,2026-06-26T00:36:37.657318,14364.289,41235.07,14.614,185.084,0.017,0.01,0.0
7.536,2026-06-26T00:36:37.746867,14364.289,41235.07,10.57,185.408,0.017,3.63,0.0
7.586,2026-06-26T00:36:37.797223,14364.289,41235.07,7.678,185.409,0.017,0.01,0.0
7.692,2026-06-26T00:36:37.902824,14364.289,41235.07,11.082,185.733,0.017,3.076,0.0
7.787,2026-06-26T00:36:37.997823,14369.559,41252.145,22.76,186.058,0.017,3.417,0.0
7.837,2026-06-26T00:36:38.048179,14372.25,41252.145,29.739,186.058,0.017,0.01,0.0
7.932,2026-06-26T00:36:38.143593,14378.387,41252.145,35.737,186.383,0.017,3.405,0.0
7.983,2026-06-26T00:36:38.193940,14449.668,41320.449,40.032,186.383,0.017,0.01,0.0
8.072,2026-06-26T00:36:38.283262,14449.668,41320.449,29.099,186.708,0.017,3.64,0.0
8.122,2026-06-26T00:36:38.333622,14449.668,41320.449,20.602,186.708,0.017,0.01,0.0
8.212,2026-06-26T00:36:38.423093,14449.668,41320.449,14.736,187.033,0.017,3.634,0.0
8.262,2026-06-26T00:36:38.473436,14449.668,41320.449,10.548,187.033,0.017,0.01,0.0
8.353,2026-06-26T00:36:38.564537,14449.668,41320.449,8.027,187.358,0.017,3.567,0.0
8.404,2026-06-26T00:36:38.614928,14422.09,41292.871,19.996,187.358,0.017,0.01,0.0
8.499,2026-06-26T00:36:38.710552,14453.059,41326.383,28.924,187.683,0.017,3.403,0.0
8.55,2026-06-26T00:36:38.760891,14523.902,41394.684,34.71,187.683,0.017,0.01,0.0
8.639,2026-06-26T00:36:38.850320,14523.902,41394.684,24.638,188.008,0.017,3.633,0.0
8.689,2026-06-26T00:36:38.900661,14523.902,41394.684,17.479,188.008,0.017,0.01,0.0
8.779,2026-06-26T00:36:38.990098,14523.902,41394.684,12.603,188.333,0.017,3.635,0.0
8.829,2026-06-26T00:36:39.040439,14523.902,41394.684,9.054,188.333,0.017,0.01,0.0
8.923,2026-06-26T00:36:39.134046,14495.895,41366.676,8.492,188.658,0.017,3.469,0.0
8.973,2026-06-26T00:36:39.184466,14534.91,41411.258,20.754,188.658,0.017,0.01,0.0
9.069,2026-06-26T00:36:39.280692,14607.543,41479.559,29.496,188.983,0.017,3.378,0.0
9.12,2026-06-26T00:36:39.331160,14608.777,41479.559,22.827,188.983,0.017,0.01,0.0
9.211,2026-06-26T00:36:39.421988,14608.777,41479.559,16.289,189.308,0.017,3.586,0.0
9.261,2026-06-26T00:36:39.472319,14608.777,41479.559,11.681,189.309,0.017,0.01,0.0
9.35,2026-06-26T00:36:39.561307,14608.777,41479.559,8.52,189.634,0.017,3.662,0.0
9.4,2026-06-26T00:36:39.611649,14608.777,41479.559,6.196,189.635,0.017,0.01,0.0
9.507,2026-06-26T00:36:39.717898,14598.414,41469.195,13.873,189.96,0.017,3.067,0.0
9.601,2026-06-26T00:36:39.812435,14628.727,41502.707,24.537,190.286,0.017,3.442,0.0
9.652,2026-06-26T00:36:39.862777,14666.078,41571.008,31.914,190.286,0.017,0.01,0.0
9.741,2026-06-26T00:36:39.952098,14700.227,41571.008,24.021,190.612,0.017,3.649,0.0
9.791,2026-06-26T00:36:40.002460,14700.227,41571.008,17.047,190.612,0.017,0.01,0.0
9.88,2026-06-26T00:36:40.091424,14700.227,41571.008,12.249,190.938,0.017,3.665,0.0
9.931,2026-06-26T00:36:40.141780,14700.227,41571.008,8.807,190.938,0.017,0.01,0.0
10.02,2026-06-26T00:36:40.230797,14700.227,41571.008,6.507,191.264,0.017,3.663,0.0
10.07,2026-06-26T00:36:40.281120,14684.934,41555.715,16.122,191.264,0.017,0.01,0.0
10.165,2026-06-26T00:36:40.376194,14715.414,41589.227,26.317,191.59,0.017,3.431,0.0
10.215,2026-06-26T00:36:40.426555,14718.445,41589.227,33.147,191.59,0.017,0.01,0.0
10.304,2026-06-26T00:36:40.515587,14786.746,41657.527,25.391,191.915,0.017,3.653,0.0
10.355,2026-06-26T00:36:40.565939,14786.746,41657.527,18.006,191.915,0.017,0.01,0.0
10.444,2026-06-26T00:36:40.654888,14786.746,41657.527,12.921,192.24,0.017,3.656,0.0
10.494,2026-06-26T00:36:40.705237,14786.746,41657.527,9.277,192.24,0.017,0.01,0.0
10.583,2026-06-26T00:36:40.794145,14786.746,41657.527,6.837,192.565,0.017,3.657,0.0
10.633,2026-06-26T00:36:40.844461,14773.355,41645.52,17.993,192.565,0.017,0.01,0.0
10.729,2026-06-26T00:36:40.939920,14802.379,41674.102,27.534,192.89,0.017,3.405,0.0
10.779,2026-06-26T00:36:40.990306,14888.695,41759.477,28.377,192.89,0.017,0.01,0.0
10.868,2026-06-26T00:36:41.079167,14888.695,41759.477,20.207,193.215,0.017,3.659,0.0
10.918,2026-06-26T00:36:41.129523,14888.695,41759.477,14.377,193.215,0.017,0.01,0.0
11.007,2026-06-26T00:36:41.218314,14888.695,41759.477,10.381,193.54,0.017,3.662,0.0
11.057,2026-06-26T00:36:41.268658,14888.695,41759.477,7.499,193.54,0.017,0.01,0.0
11.164,2026-06-26T00:36:41.374698,14888.695,41759.477,11.396,193.865,0.017,3.062,0.0
11.258,2026-06-26T00:36:41.469662,14894.496,41776.551,22.988,194.189,0.017,3.421,0.0
11.309,2026-06-26T00:36:41.520027,14897.852,41776.551,31.143,194.19,0.017,0.01,0.0
11.404,2026-06-26T00:36:41.615203,14904.047,41776.551,36.811,194.515,0.017,3.416,0.0
11.454,2026-06-26T00:36:41.665543,14974.074,41844.855,38.14,194.515,0.017,0.01,0.0
11.543,2026-06-26T00:36:41.754450,14974.074,41844.855,27.041,194.84,0.017,3.655,0.0
11.594,2026-06-26T00:36:41.804810,14974.074,41844.855,19.161,194.84,0.017,0.01,0.0
11.682,2026-06-26T00:36:41.893540,14974.074,41844.855,13.756,195.165,0.017,3.664,0.0
11.733,2026-06-26T00:36:41.943901,14974.074,41844.855,9.862,195.165,0.017,0.01,0.0
11.831,2026-06-26T00:36:42.042550,14974.074,41844.855,10.517,195.49,0.017,3.295,0.0
11.882,2026-06-26T00:36:42.092961,14974.602,41848.141,22.496,195.49,0.017,0.01,0.0
11.971,2026-06-26T00:36:42.182398,15062.738,41933.52,25.193,195.815,0.017,3.637,0.0
12.022,2026-06-26T00:36:42.232747,15062.738,41933.52,17.867,195.815,0.017,0.01,0.0
12.11,2026-06-26T00:36:42.321650,15062.738,41933.52,12.824,196.14,0.017,3.658,0.0
12.161,2026-06-26T00:36:42.372000,15062.738,41933.52,9.209,196.14,0.017,0.01,0.0
12.25,2026-06-26T00:36:42.460926,15062.738,41933.52,6.789,196.465,0.017,3.658,0.0
12.3,2026-06-26T00:36:42.511319,15062.738,41933.52,5.031,196.466,0.017,0.01,0.0
12.396,2026-06-26T00:36:42.607088,15065.785,41950.594,18.513,196.79,0.017,3.395,0.0
12.446,2026-06-26T00:36:42.657452,15069.145,41950.594,27.739,196.791,0.017,0.01,0.0
12.541,2026-06-26T00:36:42.752252,15075.539,41950.594,34.485,197.115,0.017,3.429,0.0
12.591,2026-06-26T00:36:42.802601,15078.895,41950.594,38.876,197.116,0.017,0.01,0.0
12.68,2026-06-26T00:36:42.891518,15148.113,42018.895,31.619,197.44,0.017,3.657,0.0
12.731,2026-06-26T00:36:42.941874,15148.113,42018.895,22.366,197.441,0.017,0.01,0.0
12.82,2026-06-26T00:36:43.030864,15148.113,42018.895,15.999,197.766,0.017,3.655,0.0
12.87,2026-06-26T00:36:43.081219,15148.113,42018.895,11.431,197.766,0.017,0.01,0.0
12.959,2026-06-26T00:36:43.170043,15148.113,42018.895,8.345,198.091,0.017,3.66,0.0
13.009,2026-06-26T00:36:43.220376,15114.09,41984.746,12.305,198.091,0.017,0.01,0.0
13.105,2026-06-26T00:36:43.316002,15152.555,42026.473,22.691,198.416,0.017,3.399,0.0
13.155,2026-06-26T00:36:43.366378,15223.992,42094.773,30.607,198.416,0.017,0.01,0.0
13.244,2026-06-26T00:36:43.455390,15223.992,42094.773,22.4,198.741,0.017,3.654,0.0
13.295,2026-06-26T00:36:43.505736,15223.992,42094.773,15.912,198.741,0.017,0.01,0.0
13.383,2026-06-26T00:36:43.594664,15223.992,42094.773,11.482,199.066,0.017,3.656,0.0
13.434,2026-06-26T00:36:43.645001,15223.992,42094.773,8.27,199.066,0.017,0.01,0.0
13.524,2026-06-26T00:36:43.735637,15223.992,42094.773,6.461,199.391,0.017,3.585,0.0
13.575,2026-06-26T00:36:43.786039,15234.996,42105.777,19.568,199.392,0.017,0.01,0.0
13.671,2026-06-26T00:36:43.881767,15240.289,42111.348,28.646,199.716,0.017,3.409,0.0
13.721,2026-06-26T00:36:43.932128,15308.867,42179.648,26.364,199.717,0.017,0.01,0.0
13.81,2026-06-26T00:36:44.021115,15308.867,42179.648,18.798,200.041,0.017,3.657,0.0
13.86,2026-06-26T00:36:44.071464,15308.867,42179.648,13.391,200.042,0.017,0.01,0.0
13.949,2026-06-26T00:36:44.160305,15308.867,42179.648,9.717,200.366,0.017,3.659,0.0
13.999,2026-06-26T00:36:44.210673,15308.867,42179.648,7.034,200.367,0.017,0.01,0.0
14.104,2026-06-26T00:36:44.315626,15308.867,42179.648,10.958,200.691,0.017,3.097,0.0
14.201,2026-06-26T00:36:44.412019,15332.766,42205.949,22.793,201.017,0.017,3.374,0.0
14.251,2026-06-26T00:36:44.462375,15403.469,42274.25,29.954,201.017,0.017,0.01,0.0
14.34,2026-06-26T00:36:44.551440,15403.469,42274.25,21.284,201.343,0.017,3.66,0.0
14.391,2026-06-26T00:36:44.601774,15403.469,42274.25,15.131,201.343,0.017,0.01,0.0
14.479,2026-06-26T00:36:44.690602,15403.469,42274.25,10.935,201.669,0.017,3.671,0.0
14.53,2026-06-26T00:36:44.740961,15403.469,42274.25,7.887,201.669,0.017,0.01,0.0
14.623,2026-06-26T00:36:44.834403,15375.461,42246.242,7.78,201.995,0.017,3.488,0.0
14.674,2026-06-26T00:36:44.884809,15414.477,42290.824,20.302,201.995,0.017,0.01,0.0
14.769,2026-06-26T00:36:44.980688,15503.887,42393.277,29.236,202.321,0.017,3.402,0.0
14.82,2026-06-26T00:36:45.031038,15505.418,42376.199,23.763,202.321,0.017,0.01,0.0
14.909,2026-06-26T00:36:45.119946,15505.418,42376.199,16.951,202.647,0.017,3.669,0.0
14.959,2026-06-26T00:36:45.170310,15505.418,42376.199,12.098,202.647,0.017,0.01,0.0
15.048,2026-06-26T00:36:45.259443,15505.418,42376.199,8.811,202.973,0.017,3.659,0.0
15.099,2026-06-26T00:36:45.309799,15505.418,42376.199,6.4,202.973,0.017,0.01,0.0
15.209,2026-06-26T00:36:45.419866,15506.375,42393.273,13.323,203.299,0.017,2.961,0.0
15.303,2026-06-26T00:36:45.514574,15512.785,42393.273,24.323,203.623,0.017,3.428,0.0
15.354,2026-06-26T00:36:45.564928,15516.258,42393.273,32.087,203.624,0.017,0.01,0.0
15.45,2026-06-26T00:36:45.660868,15590.793,42495.727,37.3,203.949,0.017,3.388,0.0
15.5,2026-06-26T00:36:45.711248,15607.871,42478.652,28.989,203.949,0.017,0.01,0.0
15.589,2026-06-26T00:36:45.800214,15607.871,42478.652,20.635,204.274,0.017,3.655,0.0
15.639,2026-06-26T00:36:45.850550,15607.871,42478.652,14.631,204.274,0.017,0.01,0.0
15.728,2026-06-26T00:36:45.939424,15607.871,42478.652,10.611,204.599,0.017,3.658,0.0
15.779,2026-06-26T00:36:45.989782,15607.871,42478.652,7.66,204.599,0.017,0.01,0.0
15.89,2026-06-26T00:36:46.101010,15607.871,42478.652,13.268,204.924,0.017,2.922,0.0
15.978,2026-06-26T00:36:46.189694,15659.098,42529.879,15.183,205.249,0.017,3.663,0.0
16.029,2026-06-26T00:36:46.240050,15659.098,42529.879,10.86,205.249,0.017,0.01,0.0
16.118,2026-06-26T00:36:46.328855,15659.098,42529.879,7.946,205.574,0.017,3.663,0.0
16.168,2026-06-26T00:36:46.379210,15659.098,42529.879,5.794,205.574,0.017,0.01,0.0
16.257,2026-06-26T00:36:46.468152,15659.098,42529.879,4.399,205.899,0.017,3.657,0.0
16.307,2026-06-26T00:36:46.518493,15659.098,42529.879,9.394,205.899,0.017,0.01,0.0
