time_s,timestamp,rss_mb,vms_mb,cpu_percent,disk_read_mb,disk_write_mb,disk_read_rate_mb_s,disk_write_rate_mb_s
210.783,2026-06-26T02:23:43.940072,14599.242,43118.934,0.795,3561.26,33621.434,0.019,0.0
210.834,2026-06-26T02:23:43.991075,14599.242,43118.934,0.787,3561.261,33621.434,0.019,0.0
210.885,2026-06-26T02:23:44.042035,14615.246,43118.934,0.827,3561.262,33621.434,0.019,0.0
210.936,2026-06-26T02:23:44.093026,14611.102,43118.934,0.808,3561.262,33621.434,0.019,0.0
210.987,2026-06-26T02:23:44.143988,14611.102,43118.934,0.842,3561.263,33621.434,0.019,0.0
211.038,2026-06-26T02:23:44.194977,14611.102,43118.934,0.819,3561.264,33621.434,0.019,0.0
211.089,2026-06-26T02:23:44.245960,14611.102,43118.934,0.803,3561.265,33621.434,0.019,0.0
211.14,2026-06-26T02:23:44.296947,14611.102,43118.934,0.792,3561.266,33621.434,0.019,0.0
211.191,2026-06-26T02:23:44.347896,14611.102,43118.934,0.785,3561.267,33621.434,0.019,0.0
211.242,2026-06-26T02:23:44.398884,14611.102,43118.934,0.779,3561.268,33621.434,0.019,0.0
211.293,2026-06-26T02:23:44.449831,14608.34,43118.934,0.775,3561.269,33621.434,0.019,0.0
211.344,2026-06-26T02:23:44.500810,14607.09,43118.934,0.773,3561.27,33621.434,0.019,0.0
211.395,2026-06-26T02:23:44.551751,14607.09,43118.934,0.771,3561.271,33621.434,0.019,0.0
211.446,2026-06-26T02:23:44.602718,14607.09,43118.934,0.77,3561.272,33621.434,0.019,0.0
211.496,2026-06-26T02:23:44.653625,14607.09,43118.934,0.815,3561.273,33621.434,0.019,0.0
211.547,2026-06-26T02:23:44.704581,14607.09,43118.934,0.801,3561.274,33621.434,0.019,0.0
211.598,2026-06-26T02:23:44.755521,14606.289,43118.934,0.791,3561.275,33621.434,0.02,0.0
211.649,2026-06-26T02:23:44.806462,14602.434,43118.934,0.83,3561.276,33621.434,0.019,0.0
211.7,2026-06-26T02:23:44.857380,14602.434,43118.934,0.811,3561.277,33621.434,0.019,0.0
211.751,2026-06-26T02:23:44.908294,14601.023,43118.934,0.798,3561.278,33621.434,0.02,0.0
211.802,2026-06-26T02:23:44.959200,14601.023,43118.934,0.789,3561.279,33621.434,0.019,0.0
211.853,2026-06-26T02:23:45.010090,14599.004,43118.934,0.782,3561.28,33621.434,0.019,0.0
211.904,2026-06-26T02:23:45.061029,14599.004,43118.934,0.778,3561.281,33621.434,0.02,0.0
211.955,2026-06-26T02:23:45.111941,14617.27,43118.934,0.82,3561.282,33621.434,0.019,0.0
212.006,2026-06-26T02:23:45.162897,14620.902,43118.934,0.804,3561.283,33621.434,0.019,0.0
212.127,2026-06-26T02:23:45.284698,14592.066,43118.934,0.91,3561.634,33621.434,2.886,0.0
212.178,2026-06-26T02:23:45.335119,14592.066,43118.934,0.869,3561.635,33621.434,0.02,0.0
212.229,2026-06-26T02:23:45.385713,14592.066,43118.934,0.84,3561.636,33621.434,0.02,0.0
212.279,2026-06-26T02:23:45.436319,14592.066,43118.934,0.865,3561.637,33621.434,0.02,0.0
212.33,2026-06-26T02:23:45.487179,14592.066,43118.934,0.836,3561.638,33621.434,0.02,0.0
212.381,2026-06-26T02:23:45.537921,14600.07,43118.934,0.862,3561.639,33621.434,0.019,0.0
212.432,2026-06-26T02:23:45.588844,14592.066,43118.934,0.833,3561.64,33621.434,0.019,0.0
212.483,2026-06-26T02:23:45.639767,14592.066,43118.934,0.813,3561.641,33621.434,0.02,0.0
